scenario,delay_rmse,power_rmse,phase_rmse,az_rmse,el_rmse,path_length_rmse,interaction_accuracy,interaction_f1,delay_mae,power_mae,phase_mae,avg_az_mae,avg_el_mae,path_length_mae,best_val_loss
city_23_beijing_3p5,0.2884385455375975,5.913816804720098,101.7351323112724,80.37328680569163,7.882702299614175,0.48073621123365445,0.8719640642328869,0.8102100670716582,0.22831942283511486,4.899606925087219,90.13259865700195,69.49828282206813,6.3811963486839804,0.48073621123365445,0.8087793588638306
city_91_xiangyang_3p5,0.14898921012300073,6.766676691668626,102.49292537147426,50.04360970106639,7.220518300871582,0.47443570863097195,0.8639686411249574,0.8760568027612344,0.11854317483820673,5.897124542750441,90.08991487154931,40.04028781161109,5.496674420001997,0.47443570863097195,0.5694999694824219
city_17_seattle_3p5_s,0.17431832021224142,9.72486864760024,88.70945619872266,63.879893303656225,12.422458956349528,0.42274181874834693,0.772174546090643,0.6793564936252174,0.136094146699153,8.249670064166217,69.72177411524807,53.909118348911186,9.587605896674322,0.42274181874834693,0.5217415690422058
city_12_fortworth_3p5,0.09911160690819204,7.076560651807025,101.5111650907361,61.02001672145764,5.006243672269592,0.4130031003071704,0.9205576321100539,0.8915316252594359,0.07861039758370254,6.123835136832751,90.37688987761007,52.57984122778582,3.9004134641351835,0.4130031003071704,0.6596887111663818
city_92_sãopaulo_3p5,0.22066345563182563,4.84829118226111,102.36815467318849,52.795235969216684,7.155866283792226,0.26488627177048424,0.8383084833833429,0.7928669047449858,0.16295868867444507,4.192794157702435,89.93363046219164,41.76913832077543,5.52349982387113,0.26488627177048424,0.5533267259597778
city_35_san_francisco_3p5,0.08280947629190297,2.6267048039115077,97.15861818406434,24.363852588314135,3.0070129403692825,0.6963789840398636,0.9990261165368155,0.9973968835930339,0.06361332224372906,2.15327296364492,90.55562069994158,20.512208119235208,2.2243324725844165,0.6963789840398636,0.530750572681427
city_10_florida_villa_7gp_1758095156175,0.5072625556398952,6.8205329921510485,80.75504808038,84.81399156233621,1.9574843995627902,0.0968087420104042,0.9617283950617284,0.9171122994652406,0.4134242245365703,5.904305496669951,66.35521412841858,77.69708082411024,1.6487535898647612,0.0968087420104042,1.0394072532653809
city_19_oklahoma_3p5_s,0.2746882193192316,9.861843616737113,94.71071171915004,72.21347959027312,11.601147749156915,1.7899354785762778,0.7755293998933271,0.6348914938340643,0.2049840203911575,8.210739887832897,72.37727789120905,60.35064053413136,8.053826968458315,1.7899354785762778,0.4282372295856476
city_23_beijing_3p5,0.28611938996024994,5.759205282386039,101.70687132948835,79.2951208807702,7.671351343254917,0.6046461722688594,0.873671931908415,0.8102530993644793,0.22588695245337131,4.733521803969083,90.11459461421438,68.24568210484735,6.203487726481048,0.6046461722688594,0.8099800944328308
